"trade_year","from_iso3","to_iso3","sector","trade_value"
2005,"CYP","TUR","Air Transport",20448.1666666667
2005,"HRV","SVN","Hospitality",942039998
2005,"BLR","SVK","Vehicle Trade",269954.666666667
2005,"ZAF","SWE","Vehicle Trade",804948.666666667
2005,"LVA","GRC","Financial Services",436489
2005,"RoW","ZMB","Business Services",13000000
2005,"RUS","GUY","Business Services",184812.5
2005,"LVA","KGZ","Transport Services",10104380
2005,"POL","CZE","Wholesale Trade",2221965
2005,"LUX","CHN","Wholesale Trade",6566996.66666667
2005,"CZE","SVK","Wholesale Trade",30496818
2005,"POL","SVK","Transport Services",100950468
2005,"MAR","GRC","Communications",519068
2005,"EST","ITA","Transport Services",11797000
2005,"JPN","CAN","Water Transport",372598439.333333
2005,"DNK","RoW","Vehicle Trade",4273150039.66667
2005,"BLR","AZE","Vehicle Trade",186000
2005,"IRL","GBR","Financial Services",7446266400
2005,"AUT","PRT","Business Services",8257900
2005,"CYP","ISR","Communications",1265200
2005,"LUX","RoW","Communications",2093849530
2005,"VEN","RUS","Vehicle Trade",38865.6666666667
2005,"BEL","ISR","Business Services",44539100
2005,"EGY","NLD","Utilities",12657787.8333333
2005,"MLT","DNK","Hospitality",28021414
2005,"RUS","BEL","Utilities",4325566.66666667
2005,"RoW","ANT","Public Services",17260000
2005,"RUS","THA","Vehicle Trade",3165955.83333333
2005,"MAR","HUN","Communications",161619
2005,"SWZ","ZAF","Utilities",1587836.5
2005,"BEL","GBR","Hospitality",2189293159
2005,"AUT","IDN","Hospitality",4718800
2005,"RUS","MLT","Wholesale Trade",4222146.33333333
2005,"SRB","JPN","Real Estate",1000
2005,"RoW","VCT","Financial Services",7938887
2005,"HKG","KOR","Utilities",221000000
2005,"TTO","CAN","Hospitality",14854386
2005,"IDN","GBR","Utilities",9488720.33333333
2005,"RoW","BEN","Wholesale Trade",29040877
2005,"ZAF","JPN","Public Services",15957802
2005,"HRV","ESP","Transport Services",1594954
2005,"LVA","HUN","Financial Services",9438
2005,"NZL","EST","Inland Transport",23987.1666666667
2005,"SGP","DEU","Utilities",175971916.666667
2005,"NOR","RoW","Real Estate",17306789
2005,"SCG","RUS","Air Transport",9615639.5
2005,"RoW","BGR","Financial Services",10073458
2005,"DNK","LTU","Retail Trade",16954648
2005,"BEL","HKG","Hospitality",14156400
2005,"SVK","SRB","Vehicle Trade",226333.333333333
2005,"TUR","CZE","Hospitality",61207555
2005,"AGO","RUS","Business Services",74452.5
2005,"NLD","MLT","Business Services",15631025.5
2005,"LUX","DEU","Air Transport",348404733.333333
2005,"RUS","AGO","Water Transport",561412.833333333
2005,"SVK","SVN","Communications",1141950
2005,"GBR","JPN","Wholesale Trade",422208731.5
2005,"ISR","USA","Water Transport",559000000
2005,"PRT","NOR","Retail Trade",11046711
2005,"JPN","HRV","Air Transport",398149.833333333
2005,"IRL","DEU","Real Estate",1179700
2005,"LTU","EST","Vehicle Trade",5072316.83333333
2005,"SGP","JPN","Water Transport",2612427757.66667
2005,"HUN","TUR","Water Transport",2005096.66666667
2005,"RUS","CHN","Transport Services",312805550
2005,"RoW","CHN","Other Services",13702144170.5
2005,"RUS","YEM","Vehicle Trade",25650.1666666667
2005,"CAN","USA","Inland Transport",744666666.666667
2005,"CAN","DEU","Other Services",401098000
2005,"RoW","KNA","Retail Trade",24366465
2005,"EGY","BGR","Wholesale Trade",703691
2005,"POL","FRA","Real Estate",21993147
2005,"HND","RoW","Wholesale Trade",6447026.66666667
2005,"CHL","USA","Wholesale Trade",61000000
2005,"CAN","ISR","Public Services",5776706
2005,"SVN","DNK","Vehicle Trade",2902455.16666667
2005,"RoW","EST","Wholesale Trade",1544817.16666667
2005,"LVA","IRL","Air Transport",4800198.83333333
2005,"GRC","RoW","Hospitality",37534715449
2005,"FIN","SVK","Utilities",229255
2005,"IRL","HKG","Financial Services",101454200
2005,"SWE","LUX","Air Transport",963421.666666667
2005,"RUS","CIV","Water Transport",2099989
2005,"RUS","ESH","Communications",1364
2005,"BGR","RoW","Construction",195912780
2005,"CHL","BEL","Inland Transport",4915416.66666667
2005,"IND","CZE","Communications",327956
2005,"ITA","SVN","Transport Services",108459259
2005,"HKG","GRC","Construction",11797
2005,"ESP","NOR","Public Services",20621156
2005,"RUS","AFG","Business Services",25500
2005,"UKR","SRB","Other Services",649500
2005,"PRT","SVN","Business Services",268382
2005,"PRT","POL","Air Transport",1564282
2005,"ROU","SVN","Financial Services",188752
2005,"USA","RoW","Air Transport",68590833333.3333
2005,"TUR","RUS","Other Services",18947396.5
2005,"RoW","GBR","Vehicle Trade",5721090618.83333
2005,"LTU","LVA","Wholesale Trade",6495428.16666667
2005,"CAN","BEL","Wholesale Trade",7078200
2005,"HUN","RoW","Hospitality",11389946874
2005,"GRC","PRT","Real Estate",637038
2005,"ISR","BMU","Other Services",1500000
2005,"PHL","BEL","Water Transport",3342483.33333333
2005,"BEN","RUS","Air Transport",18332.1666666667
2005,"IRN","POL","Public Services",1466367
2005,"BGR","GBR","Wholesale Trade",20702555.3333333
2005,"VEN","BGR","Inland Transport",70192.5
2005,"FIN","MAR","Vehicle Trade",198582.833333333
2005,"CZE","ISL","Retail Trade",15337
2005,"NLD","BRA","Other Services",215109447
2005,"NZL","KOR","Air Transport",10266666.6666667
2005,"GRC","TUR","Water Transport",62703021.1666667
2005,"AUT","RoW","Public Services",1179700
2005,"NOR","BEL","Construction",38930100
2005,"RoW","LVA","Vehicle Trade",1129562.66666667
2005,"ITA","ESP","Hospitality",3601624100
2005,"DOM","RoW","Vehicle Trade",21400000
2005,"BRA","SVK","Air Transport",101847.5
2005,"ESP","BEL","Vehicle Trade",50137250
2005,"NLD","KOR","Retail Trade",347727192
2005,"ITA","RoW","Wholesale Trade",79629750
2005,"RUS","KOR","Vehicle Trade",33950000
2005,"ITA","IRL","Other Services",369835950
2005,"DEU","MYS","Utilities",25756783.3333333
2005,"LUX","ITA","Construction",16515800
2005,"DNK","MAR","Retail Trade",7598447
2005,"HKG","BEL","Vehicle Trade",67439516.6666667
2005,"NZL","JPN","Business Services",15223438.5
2005,"RoW","CAF","Other Services",6730799.5
2005,"ZAF","FRA","Vehicle Trade",23987233.3333333
2005,"ESP","HUN","Construction",465982
2005,"POL","LVA","Financial Services",586311
2005,"CHN","GBR","Water Transport",843628636.833333
2005,"NOR","HUN","Vehicle Trade",1383198.33333333
2005,"THA","AUS","Hospitality",415225280
2005,"THA","HUN","Business Services",5732752.5
2005,"LTU","CHE","Other Services",39520
2005,"FRA","ROU","Business Services",242723273.5
2005,"ROU","ISL","Air Transport",54266.1666666667
2005,"SAU","RoW","Wholesale Trade",303155555.5
2005,"ESP","POL","Hospitality",211719579
2005,"THA","ITA","Water Transport",44435366.6666667
2005,"URY","RoW","Retail Trade",51500892
2005,"RUS","SAU","Air Transport",313114.666666667
2005,"POL","MEX","Inland Transport",782927
2005,"RoW","DNK","Wholesale Trade",2826638273.66667
2005,"NOR","IND","Utilities",4811603
2005,"THA","GRC","Business Services",813993
2005,"IRL","LUX","Other Services",15690010
2005,"AUS","RoW","Utilities",1027312014.33333
2005,"NLD","AUT","Wholesale Trade",29689116.6666667
2005,"ITA","CYP","Vehicle Trade",9762214.16666667
2005,"GRC","RUS","Health",294925
2005,"RoW","BLR","Construction",19900000
2005,"NZL","AUS","Financial Services",100919072
2005,"BGR","DNK","Vehicle Trade",2453776
2005,"AUT","HRV","Business Services",213122242.5
2005,"BEL","NOR","Retail Trade",281189754
2005,"MDA","RoW","Communications",59370000
2005,"LVA","SVN","Utilities",51513.5
2005,"ESP","GRC","Construction",766805
2005,"HRV","JPN","Utilities",106173
2005,"IND","BEL","Retail Trade",36570700
2005,"JOR","RoW","Inland Transport",78302748.1666667
2005,"POL","RUS","Inland Transport",60523269.8333333
2005,"DEU","NLD","Air Transport",663047437
2005,"LBN","RUS","Financial Services",1440
2005,"NOR","GRC","Vehicle Trade",12593494.1666667
2005,"MEX","KOR","Vehicle Trade",13016666.6666667
2005,"CYP","SVN","Communications",2224914
2005,"AUT","CHN","Utilities",12583466.6666667
2005,"DEU","ROU","Wholesale Trade",25901296.6666667
2005,"THA","ROU","Transport Services",651194
2005,"RoW","CAN","Inland Transport",13754060.8333333
2005,"JOR","SRB","Business Services",2500
2005,"FRA","HUN","Transport Services",75319127
2005,"IRL","NLD","Inland Transport",86552229
2005,"USA","CYP","Real Estate",214705.5
2005,"FRA","NOR","Real Estate",23934933.5
2005,"CYP","SRB","Vehicle Trade",369500
2005,"SVN","RoW","Construction",127300247
2005,"HRV","GBR","Business Services",86076811
2005,"RoW","SAU","Utilities",798017777.666667
2005,"KGZ","THA","Water Transport",2433.5
2005,"ISL","FRA","Wholesale Trade",8257900
2005,"CHN","CZE","Construction",70782
2005,"MAR","CYP","Education",20055
2005,"IDN","EST","Inland Transport",62130.8333333333
2005,"DZA","KGZ","Inland Transport",35.3333333333333
2005,"EGY","CZE","Vehicle Trade",342702.833333333
2005,"NZL","GBR","Utilities",19839998
2005,"KOR","USA","Communications",168900000
2005,"FRA","KGZ","Financial Services",48651
2005,"DNK","ITA","Other Services",69505564
2005,"SVN","GBR","Wholesale Trade",3450425.83333333
2005,"SGP","DNK","Transport Services",1581979
2005,"AUT","LVA","Hospitality",67779663
2005,"FIN","LTU","Vehicle Trade",2499784.33333333
2005,"BEL","SVN","Business Services",14236029.5
2005,"BEL","POL","Air Transport",40270633
2005,"FRA","GRC","Transport Services",170796966
2005,"DEU","IND","Water Transport",434326216.666667
2005,"BIH","RUS","Hospitality",23534
2005,"RUS","SLE","Water Transport",2348433.33333333
2005,"YEM","RoW","Utilities",7666666.66666667
2005,"RUS","VNM","Public Services",44821
2005,"LUX","CHL","Wholesale Trade",668496.666666667
2005,"CHN","DEU","Business Services",1382018550
2005,"NZL","CAN","Wholesale Trade",4263758.83333333
2005,"BLR","LTU","Utilities",16724833.3333333
2005,"KOR","RUS","Retail Trade",13057722
2005,"SVK","ISR","Communications",61344
2005,"FRA","ISL","Other Services",7078200
2005,"MEX","AUT","Business Services",1769550
2005,"HRV","DNK","Retail Trade",6496609
2005,"POL","BGR","Vehicle Trade",1628575.83333333
2005,"SVK","TUR","Air Transport",117183.5
2005,"AUT","CHE","Inland Transport",26739866.6666667
2005,"SVN","HKG","Wholesale Trade",216868.166666667
2005,"MAR","DEU","Wholesale Trade",2162783.33333333
2005,"KOR","JPN","Financial Services",12726604
2005,"ROU","HUN","Utilities",5803730.83333333
2005,"BGR","ITA","Communications",12038839
2005,"SWE","SRB","Utilities",152500
2005,"SVN","CAN","Utilities",138221.5
2005,"SAU","RUS","Public Services",11086
2005,"CHL","DEU","Hospitality",60000000
2005,"DEU","URY","Utilities",12780083.3333333
2005,"KOR","GRC","Hospitality",4105356
2005,"ISL","CZE","Real Estate",135075.5
2005,"NOR","FIN","Water Transport",95720858
2005,"LTU","CZE","Financial Services",127408
2005,"ESP","KOR","Utilities",13166666.6666667
2005,"NLD","THA","Retail Trade",105380242
2005,"IDN","SVN","Education",1180
2005,"FIN","RoW","Retail Trade",13322198739
2005,"ROU","GRC","Utilities",7424245.33333333
2005,"AZE","TUR","Air Transport",2909166.66666667
2005,"POL","IRN","Inland Transport",930192.5
2005,"NGA","ROU","Water Transport",54266.1666666667
2005,"GRC","HRV","Real Estate",318519
2005,"CAN","SVN","Public Services",305542
2005,"RoW","CHL","Other Services",866100000
2005,"RUS","CHL","Transport Services",118655
2005,"RUS","ARM","Vehicle Trade",5149699.83333333
2005,"MLT","SVN","Retail Trade",318519
2005,"KOR","AUS","Business Services",7632817.5
2005,"RoW","CYP","Health",469521
2005,"ITA","KGZ","Utilities",136785.333333333
2005,"RUS","IND","Construction",23804805
2005,"AUT","BEL","Transport Services",104993300
2005,"HRV","HKG","Business Services",1673406
2005,"ROU","IND","Vehicle Trade",271527.666666667
2005,"SWE","AUS","Transport Services",7880396
2005,"FRA","SRB","Education",1663000
2005,"NZL","AUT","Health",1179700
2005,"ITA","LUX","Construction",30672200
2005,"AZE","ISR","Communications",138000
2005,"FIN","EST","Real Estate",10432677
2005,"THA","BGR","Other Services",30082.5
2005,"RoW","HTI","Public Services",28270000
2005,"ITA","ARG","Business Services",30672200
2005,"USA","GRC","Wholesale Trade",463498231.5
2005,"RoW","ETH","Wholesale Trade",127421296
2005,"DEU","FIN","Utilities",102728276
2005,"PRT","ISR","Business Services",500000
2005,"ROU","ISR","Financial Services",325597
2005,"SRB","BLR","Inland Transport",12166.6666666667
2005,"HUN","HRV","Real Estate",79630
2005,"RUS","AUT","Business Services",849226222
2005,"ZMB","RUS","Other Services",1860
2005,"LUX","DNK","Other Services",37914968
2005,"PRT","GBR","Hospitality",4625293440
2005,"MWI","RoW","Other Services",1576381.5
2005,"IRL","CYP","Communications",162798
2005,"URY","LTU","Vehicle Trade",3932.33333333333
2005,"ARM","RoW","Education",19357621
2005,"HRV","DEU","Water Transport",77424104.3333333
2005,"RoW","POL","Transport Services",51316950
2005,"LTU","MAR","Real Estate",7078
2005,"JPN","USA","Education",67000000
2005,"DNK","BGR","Water Transport",1143129.16666667
2005,"JPN","ESP","Vehicle Trade",60557933.3333333
2005,"RoW","BRN","Wholesale Trade",53576500
2005,"IND","KGZ","Inland Transport",101358.666666667
2005,"RoW","STP","Public Services",1352000
2005,"RUS","DZA","Construction",900588
2005,"JPN","AUT","Other Services",8257900
2005,"CAN","DNK","Air Transport",22559403.6666667
2005,"MLT","NOR","Business Services",1694640.5
2005,"RoW","SYR","Vehicle Trade",233500000
2005,"NLD","CYP","Inland Transport",7470843.66666667
2005,"IDN","KOR","Air Transport",36900000
2005,"MAR","BEL","Other Services",4718800
2005,"EST","RUS","Education",1035777
2005,"AUT","ESP","Health",1179700
2005,"CHE","LUX","Business Services",1828535
2005,"HKG","GBR","Air Transport",275172104
2005,"UZB","KGZ","Transport Services",2920132
2005,"USA","HUN","Wholesale Trade",11105892.5
2005,"THA","LTU","Air Transport",1237702
2005,"POL","VEN","Utilities",48957.5
2005,"ISL","POL","Utilities",293155.5
2005,"SWE","ROU","Hospitality",11402980
2005,"POL","SWE","Real Estate",8260849.5
2005,"DNK","AUS","Public Services",2374736
2005,"RoW","MMR","Retail Trade",253046792
2005,"RUS","NPL","Water Transport",2493.33333333333
2005,"RoW","RUS","Communications",50576183
2005,"SWE","HUN","Inland Transport",14598590.8333333
2005,"SVK","LUX","Retail Trade",38295422
2005,"LBY","RUS","Air Transport",79262.3333333333
2005,"POL","NLD","Health",1760112
2005,"USA","AZE","Vehicle Trade",939166.666666667
2005,"HRV","KOR","Wholesale Trade",26543.3333333333
2005,"ROU","SRB","Inland Transport",7988333.33333333
2005,"RUS","MOZ","Inland Transport",416.666666666667
2005,"SRB","TUN","Utilities",88500
2005,"SGP","HRV","Utilities",79629.8333333333
2005,"RoW","BLZ","Utilities",8352746.16666667
2005,"USA","SVK","Vehicle Trade",13243902
2005,"HUN","LUX","Other Services",1297670
2005,"RUS","NOR","Hospitality",49423533
2005,"SVN","VEN","Communications",2360
2005,"RUS","SGP","Inland Transport",8927854.66666667
2005,"IND","GBR","Utilities",88273411.8333333
2005,"HRV","FRA","Hospitality",1164267165
2005,"DEU","BEL","Communications",139204600
2005,"TUN","SRB","Public Services",178000
2005,"AUS","FJI","Air Transport",5340649.16666667
2005,"GRC","NLD","Inland Transport",24397376
2005,"LVA","SWE","Utilities",2287635
2005,"SVN","KOR","Business Services",349191
2005,"LUX","CAN","Water Transport",1749888.33333333
2005,"ROU","IDN","Real Estate",162798.5
2005,"AUS","LTU","Air Transport",126817.333333333
2005,"JPN","RoW","Communications",375476096
2005,"SWE","GRC","Inland Transport",30932324
2005,"PHL","KGZ","Education",653
2005,"RoW","ARM","Retail Trade",92154238
2005,"SRB","VCT","Other Services",14000
2005,"IRN","KOR","Vehicle Trade",8600000
2005,"ROU","MAR","Wholesale Trade",54266.1666666667
2005,"BEL","IRL","Wholesale Trade",20841366.6666667
2005,"BRA","RoW","Vehicle Trade",523132527.166667
2005,"EST","LTU","Vehicle Trade",2806703
2005,"GBR","ZAF","Inland Transport",103512579.166667
2005,"JPN","CHN","Wholesale Trade",438494096.833333
2005,"MLT","AUT","Hospitality",88477500
2005,"FRA","ITA","Health",29492500
2005,"SUR","RoW","Water Transport",11805000
2005,"BGR","JPN","Air Transport",1166329.83333333
2005,"CYP","CZE","Education",46008
2005,"LUX","BRA","Wholesale Trade",530865
2005,"LTU","KGZ","Vehicle Trade",110525.333333333
2005,"NLD","BEL","Air Transport",692877133.333333
2005,"NZL","BEL","Retail Trade",1179700
2005,"CYP","SWE","Communications",3305520
2005,"CAN","PHL","Inland Transport",4401299.5
2005,"RUS","BLZ","Air Transport",8193456.66666667
2005,"CHL","FRA","Water Transport",262679866.666667
2005,"NOR","ISL","Retail Trade",13110007
2005,"USA","JPN","Construction",285078044
2005,"KOR","ROU","Inland Transport",54266.1666666667
2005,"BLR","DEU","Communications",5393000
2005,"SVN","MLT","Retail Trade",239479
2005,"CZE","BEL","Construction",1983076
2005,"NLD","HKG","Vehicle Trade",93376990.6666667
2005,"POL","LUX","Public Services",4692846
2005,"RoW","TUV","Communications",298203
2005,"RoW","PYF","Hospitality",301648478
2005,"USA","HRV","Communications",2231992
2005,"SWE","AUT","Real Estate",19465050
2005,"AUS","BGR","Other Services",512580.5
2005,"GBR","IRL","Education",4718800
2005,"SRB","SYC","Other Services",1500
2005,"BGR","RoW","Inland Transport",12113159.8333333
2005,"RUS","MMR","Vehicle Trade",674.5
2005,"SRB","TZA","Water Transport",1500
2005,"ISL","NOR","Vehicle Trade",515528.833333333
2005,"RoW","KGZ","Wholesale Trade",460728.333333333
2005,"BEL","SWE","Business Services",564164392
2005,"ITA","SVK","Real Estate",168107.5
2005,"ROU","EGY","Financial Services",325597
2005,"SRB","UKR","Transport Services",230000
2005,"PRT","RoW","Other Services",129684421
2005,"SVN","POL","Education",346832
2005,"ITA","GBR","Inland Transport",2072239785
2005,"GRC","LUX","Other Services",5367635
2005,"ITA","ZAF","Air Transport",24970316.6666667
2005,"ARG","ITA","Communications",2359400
2005,"POL","CAN","Communications",5279157
2005,"PRT","RoW","Financial Services",288342274
2005,"SGP","CHN","Business Services",193195780
2005,"CHE","SRB","Wholesale Trade",1333.33333333333
2005,"ISR","FRA","Wholesale Trade",26543250
2005,"HUN","NLD","Inland Transport",59990498.1666667
2005,"LUX","CYP","Hospitality",1350758
